 RODS report3 created at 13:27:47 on 29-03-2017,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,
Originating National Rail/DLR stations,,,,,,,,,,
,,,,Early     ,AM peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,Weekday
All arrivals at,,from NR/DLR Origin,, - 7am ,7am-10am,10am-4pm,4pm-7pm ,7pm-10pm,10pm+,total
736,Upminster                     ,5058,New Beckenham                 ,0,0,280,0,0,0,280
736,Upminster                     ,0,Not stated                    ,0,31,2,0,9,8,49
736,Upminster                     ,7451,Ockendon                      ,0,12,0,0,0,0,12
736,Upminster                     ,9999,Other - Outside NSE           ,0,19,5,1023,0,0,1047
736,Upminster                     ,6886,Romford                       ,35,95,510,451,6,0,1097
736,Upminster                     ,6860,Wivenhoe                      ,0,0,5,0,0,0,5
777,Vauxhall                      ,5550,Addlestone                    ,0,0,1,0,0,0,1
777,Vauxhall                      ,5466,Ashford International         ,0,1,0,0,0,0,1
777,Vauxhall                      ,5004,Ashford Kent                  ,10,21,0,0,0,0,30
777,Vauxhall                      ,5667,Ashford London                ,0,5,0,142,25,0,172
777,Vauxhall                      ,5347,Ashtead                       ,57,57,7,9,0,0,129
777,Vauxhall                      ,5551,Barnes                        ,11,270,64,121,55,5,524
777,Vauxhall                      ,5580,Barnes Bridge                 ,18,49,14,8,38,35,163
777,Vauxhall                      ,6774,Barnsley                      ,0,0,0,3,0,0,3
777,Vauxhall                      ,5520,Basingstoke                   ,0,4,0,4,0,0,7
777,Vauxhall                      ,5420,Battersea Park                ,0,2,0,0,0,0,2
777,Vauxhall                      ,5581,Berrylands                    ,0,19,0,0,0,0,19
777,Vauxhall                      ,5626,Bookham                       ,0,0,0,0,0,0,0
777,Vauxhall                      ,5403,Boxhill and Westhumble        ,0,14,0,0,0,0,14
777,Vauxhall                      ,5693,Bracknell                     ,0,0,0,2,0,0,2
777,Vauxhall                      ,5552,Brentford                     ,0,113,53,144,0,0,310
777,Vauxhall                      ,5268,Brighton                      ,0,0,29,0,0,0,29
777,Vauxhall                      ,3231,Bristol Temple Meads          ,0,0,0,11,0,0,11
777,Vauxhall                      ,6812,Broxbourne                    ,0,0,0,0,0,0,0
777,Vauxhall                      ,5689,Byfleet & New Haw             ,0,3,0,0,0,0,3
777,Vauxhall                      ,5553,Chertsey                      ,0,0,0,6,0,0,6
777,Vauxhall                      ,5582,Chessington North             ,0,9,2,39,84,0,135
777,Vauxhall                      ,5554,Chessington South             ,5,10,28,21,0,0,63
777,Vauxhall                      ,5583,Chiswick                      ,2,230,38,55,12,0,337
777,Vauxhall                      ,5121,City Thameslink               ,0,0,2,0,0,0,2
777,Vauxhall                      ,5555,Clandon                       ,0,2,0,0,0,0,2
777,Vauxhall                      ,5595,Clapham Junction              ,79,613,305,319,87,28,1432
777,Vauxhall                      ,5556,Claygate                      ,10,21,44,0,0,0,74
777,Vauxhall                      ,5557,Cobham                        ,0,9,15,1,0,0,25
777,Vauxhall                      ,5668,Datchet                       ,0,10,86,0,0,0,96
777,Vauxhall                      ,5357,Dorking                       ,21,171,89,0,1,0,282
777,Vauxhall                      ,5584,Earlsfield                    ,68,781,251,301,7,95,1504
777,Vauxhall                      ,5355,East Croydon                  ,0,51,4,89,2,0,146
777,Vauxhall                      ,5642,Effingham Junction            ,2,5,5,0,0,0,12
777,Vauxhall                      ,5360,Epsom                         ,27,296,304,223,2,0,852
777,Vauxhall                      ,5361,Epsom Downs                   ,0,1,0,0,0,0,1
777,Vauxhall                      ,5558,Esher                         ,6,12,21,1,0,0,40
777,Vauxhall                      ,5586,Ewell West                    ,0,70,3,0,0,0,73
777,Vauxhall                      ,5545,Farnham                       ,0,0,1,0,0,0,1
777,Vauxhall                      ,5559,Feltham                       ,41,18,0,89,21,0,170
777,Vauxhall                      ,5587,Fulwell                       ,6,42,14,3,0,4,68
777,Vauxhall                      ,5416,Gatwick Airport               ,0,5,0,0,0,0,5
777,Vauxhall                      ,6877,Gidea Park                    ,0,2,0,0,0,0,2
777,Vauxhall                      ,5796,Gillingham (Dorest)           ,0,0,1,0,0,0,1
777,Vauxhall                      ,5629,Godalming                     ,0,0,60,0,0,0,60
777,Vauxhall                      ,5631,Guildford                     ,0,27,0,0,0,0,27
777,Vauxhall                      ,5560,Hampton                       ,14,59,127,4,0,0,204
777,Vauxhall                      ,5561,Hampton Court                 ,7,69,44,20,0,0,139
777,Vauxhall                      ,5589,Hampton Wick                  ,12,137,12,144,0,2,306
777,Vauxhall                      ,6827,Harlow Town                   ,0,2,0,0,0,0,2
777,Vauxhall                      ,5289,Haydons Road                  ,0,13,0,0,0,0,13
777,Vauxhall                      ,5490,Haywards Heath                ,0,3,0,0,0,0,3
777,Vauxhall                      ,5590,Hersham                       ,0,3,0,18,0,0,21
777,Vauxhall                      ,5591,Hinchley Wood                 ,21,23,7,1,0,0,52
777,Vauxhall                      ,5107,Hither Green                  ,0,2,0,0,0,0,2
777,Vauxhall                      ,5365,Horley                        ,0,1,0,0,0,0,1
777,Vauxhall                      ,5309,Horsham                       ,0,5,0,0,0,0,5
777,Vauxhall                      ,5562,Horsley                       ,0,2,0,0,0,0,2
777,Vauxhall                      ,5563,Hounslow                      ,0,20,1,6,0,0,27
777,Vauxhall                      ,5592,Isleworth                     ,8,61,31,2,6,0,108
777,Vauxhall                      ,5678,Kempton Park                  ,0,0,0,0,17,0,17
777,Vauxhall                      ,5593,Kew Bridge                    ,0,1,13,70,22,0,105
777,Vauxhall                      ,1392,Kings Langley                 ,0,0,0,1,0,0,1
777,Vauxhall                      ,5565,Kingston                      ,0,51,329,405,204,23,1012
777,Vauxhall                      ,5368,Leatherhead                   ,6,78,42,3,25,0,155
777,Vauxhall                      ,5632,London Road (Guildford)       ,0,7,28,0,0,0,36
777,Vauxhall                      ,5599,Malden Manor                  ,5,56,60,0,0,0,120
777,Vauxhall                      ,4094,Manorbier                     ,0,1,0,0,0,0,1
777,Vauxhall                      ,1378,Milton Keynes Cent            ,0,0,90,0,0,0,90
777,Vauxhall                      ,5600,Mortlake                      ,2,56,66,0,27,0,150
777,Vauxhall                      ,5645,Motspur Park                  ,3,82,105,6,7,0,202
777,Vauxhall                      ,5567,New Malden                    ,5,166,295,22,12,0,500
777,Vauxhall                      ,5568,Norbiton                      ,19,200,259,57,133,0,667
777,Vauxhall                      ,5601,North Sheen                   ,0,19,5,0,0,0,24
777,Vauxhall                      ,0,Not stated                    ,47,182,38,111,43,0,421
777,Vauxhall                      ,5602,Oxshott                       ,1,21,25,0,0,0,47
777,Vauxhall                      ,6022,Potters Bar                   ,0,0,0,1,0,0,1
777,Vauxhall                      ,9543,Prestwick                     ,0,3,0,0,0,0,3
777,Vauxhall                      ,5603,Putney                        ,230,788,257,444,163,11,1893
777,Vauxhall                      ,5424,Queens Road Peckham           ,0,18,0,0,0,0,18
777,Vauxhall                      ,5596,Queenstown Road               ,14,47,67,48,21,0,196
777,Vauxhall                      ,5569,Raynes Park                   ,30,636,147,80,0,0,893
777,Vauxhall                      ,5605,Shepperton                    ,0,1,90,0,0,0,91
777,Vauxhall                      ,5425,South Bermondsey              ,0,30,0,0,0,0,30
777,Vauxhall                      ,5290,St Helier                     ,0,0,0,0,0,0,0
777,Vauxhall                      ,6821,St Margarets (Herts)          ,0,1,0,0,0,0,1
777,Vauxhall                      ,5604,St Margarets (Twickenham)     ,22,32,22,0,0,1,77
777,Vauxhall                      ,5670,Staines                       ,20,73,12,40,0,0,147
777,Vauxhall                      ,5606,Stoneleigh                    ,0,74,14,0,0,0,88
777,Vauxhall                      ,5607,Strawberry Hill               ,0,139,71,0,0,0,209
777,Vauxhall                      ,5608,Sunbury                       ,0,58,10,0,1,0,69
777,Vauxhall                      ,5671,Sunningdale                   ,0,2,6,0,0,0,8
777,Vauxhall                      ,5571,Surbiton                      ,39,279,230,62,362,55,1027
777,Vauxhall                      ,5436,Sutton Common                 ,0,1,0,0,0,0,1
777,Vauxhall                      ,5609,Syon Lane                     ,0,54,3,113,83,0,252
777,Vauxhall                      ,5572,Teddington                    ,10,131,94,353,32,0,620
777,Vauxhall                      ,5610,Thames Ditton                 ,0,57,2,28,5,0,93
777,Vauxhall                      ,5388,Thornton Heath                ,0,1,0,0,0,0,1
777,Vauxhall                      ,5573,Tolworth                      ,7,14,0,12,16,0,49
777,Vauxhall                      ,5389,Tooting                       ,0,1,0,0,0,0,1
777,Vauxhall                      ,5574,Twickenham                    ,21,275,81,294,21,32,724
777,Vauxhall                      ,5613,Upper Halliford               ,0,0,1,0,0,0,1
777,Vauxhall                      ,5426,Victoria Br London            ,0,0,9,0,0,0,9
777,Vauxhall                      ,5676,Virginia Water                ,0,4,0,0,0,0,4
777,Vauxhall                      ,5394,Wallington                    ,0,1,0,0,0,0,1
777,Vauxhall                      ,5575,Walton On Thames              ,0,1,33,0,37,57,128
777,Vauxhall                      ,5576,Wandsworth Town               ,6,189,109,111,104,14,534
777,Vauxhall                      ,5158,Waterloo East                 ,0,0,0,0,0,0,0
777,Vauxhall                      ,5465,Waterloo International        ,0,13,0,0,0,0,13
777,Vauxhall                      ,5598,Waterloo London Br            ,0,12,1,0,0,34,47
777,Vauxhall                      ,5684,West Byfleet                  ,2,2,6,0,13,0,23
777,Vauxhall                      ,5411,West Croydon                  ,0,0,0,6,0,0,6
777,Vauxhall                      ,5293,West Sutton                   ,0,29,93,0,0,0,122
777,Vauxhall                      ,5577,Weybridge                     ,0,2,1,1,1,0,5
777,Vauxhall                      ,5527,Whitchurch                    ,0,0,1,0,0,0,1
777,Vauxhall                      ,5611,Whitton                       ,16,117,9,112,0,0,255
777,Vauxhall                      ,5578,Wimbledon - NR                ,102,1508,324,521,234,110,2800
777,Vauxhall                      ,5612,Wimbledon Chase               ,0,0,0,0,0,0,0
777,Vauxhall                      ,5672,Windsor & Eton Rsde           ,0,8,3,18,0,0,29
777,Vauxhall                      ,1011,Witton                        ,16,11,0,0,0,0,27
777,Vauxhall                      ,5685,Woking                        ,0,0,1,0,0,0,2
777,Vauxhall                      ,5579,Worcester Park                ,27,230,87,10,0,0,355
777,Vauxhall                      ,5673,Wraysbury                     ,0,14,0,0,0,0,14
741,Victoria                      ,5160,Adisham                       ,0,0,1,0,0,0,1
741,Victoria                      ,4614,Albrighton                    ,0,4,2,0,0,0,5
741,Victoria                      ,5280,Aldrington                    ,0,0,1,0,0,0,1
741,Victoria                      ,5250,Amberley                      ,0,4,0,0,0,0,4
741,Victoria                      ,5267,Angmering                     ,0,9,21,0,9,0,39
741,Victoria                      ,5251,Arundel                       ,0,0,41,0,0,0,41
741,Victoria                      ,5666,Ascot                         ,0,0,0,4,0,0,4
741,Victoria                      ,5004,Ashford Kent                  ,0,4,0,0,0,0,4
741,Victoria                      ,5667,Ashford London                ,0,0,0,3,0,0,3
741,Victoria                      ,5347,Ashtead                       ,1,28,120,0,0,0,148
741,Victoria                      ,5398,Ashurst                       ,4,6,0,0,0,0,10
741,Victoria                      ,7017,Audley End                    ,0,0,0,0,0,11,11
741,Victoria                      ,5492,Balcombe                      ,0,2,7,0,0,0,9
